Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_032035_20220507_20220512_02_T1,LC08_L1TP_032035_20220507_20220512_02_T1,LC80320352022127LGN00,2022/05/07,T1,2, 032, 035, 032, 035,NADIR,   0.000,2022/05/12,2022/05/12,2022-05-07 17:31:54.963986,2022-05-07 17:32:26.733985,LGN,DAY,   8.89,   8.89,900,5,    6.353,    4.508,    4.477,LPGS_15.6.0,63.88450411,131.69963195,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.70"N,104°00'01.44"W,37°05'43.69"N,105°16'44.69"W,37°04'24.38"N,102°41'50.42"W,34°59'18.56"N,105°16'18.26"W,34°58'05.09"N,102°45'28.15"W, 36.04325,-104.00040, 37.09547,-105.27908, 37.07344,-102.69734, 34.98849,-105.27174, 34.96808,-102.75782,LC08_L2SP_032035_20220507_20220512_02_T1,LC80320352022127LGN00
LC09_L2SP_031032_20220508_20230417_02_T1,LC09_L1TP_031032_20220508_20230417_02_T1,LC90310322022128LGN01,2022/05/08,T1,2, 031, 032, 031, 032,NADIR,   0.000,2023/04/17,2023/04/17,2022-05-08 17:24:21,2022-05-08 17:24:52,LGN,DAY,   3.76,   3.76,509,5,    6.957,    4.765,    5.070,LPGS_16.2.0,61.56592158,138.79680762,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,14,WGS84,WGS84,40°19'58.04"N,101°11'50.64"W,41°22'07.50"N,102°38'35.05"W,41°25'24.64"N,99°49'28.34"W,39°13'07.82"N,102°31'45.34"W,39°16'10.60"N,99°47'55.39"W, 40.33279,-101.19740, 41.36875,-102.64307, 41.42351, -99.82454, 39.21884,-102.52926, 39.26961, -99.79872,LC09_L2SP_031032_20220508_20230417_02_T1,LC90310322022128LGN01
LC09_L2SP_031033_20220508_20230417_02_T1,LC09_L1TP_031033_20220508_20230417_02_T1,LC90310332022128LGN01,2022/05/08,T1,2, 031, 033, 031, 033,NADIR,   0.000,2023/04/17,2023/04/17,2022-05-08 17:24:44,2022-05-08 17:25:16,LGN,DAY,   0.01,   0.01,409,5,    7.202,    4.901,    5.277,LPGS_16.2.0,62.44084906,136.39272307,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,14,WGS84,WGS84,38°54'15.98"N,101°38'36.53"W,39°56'10.61"N,103°03'51.41"W,40°00'00.83"N,100°18'22.39"W,37°47'03.08"N,102°56'36.20"W,37°50'36.35"N,100°16'02.10"W, 38.90444,-101.64348, 39.93628,-103.06428, 40.00023,-100.30622, 37.78419,-102.94339, 37.84343,-100.26725,LC09_L2SP_031033_20220508_20230417_02_T1,LC90310332022128LGN01
LC09_L2SP_031034_20220508_20230417_02_T1,LC09_L1TP_031034_20220508_20230417_02_T1,LC90310342022128LGN01,2022/05/08,T1,2, 031, 034, 031, 034,NADIR,   0.000,2023/04/17,2023/04/17,2022-05-08 17:25:08,2022-05-08 17:25:40,LGN,DAY,   9.08,   9.08,467,5,    7.242,    4.734,    5.481,LPGS_16.2.0,63.26969093,133.85697958,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'28.70"N,102°04'33.56"W,38°31'59.88"N,103°20'11.04"W,38°28'03.11"N,100°44'20.18"W,36°27'16.92"N,103°22'54.80"W,36°23'37.18"N,100°51'18.40"W, 37.47464,-102.07599, 38.53330,-103.33640, 38.46753,-100.73894, 36.45470,-103.38189, 36.39366,-100.85511,LC09_L2SP_031034_20220508_20230417_02_T1,LC90310342022128LGN01
LC09_L2SP_036031_20220511_20230417_02_T1,LC09_L1TP_036031_20220511_20230417_02_T1,LC90360312022131LGN01,2022/05/11,T1,2, 036, 031, 036, 031,NADIR,   0.000,2023/04/17,2023/04/17,2022-05-11 17:54:49,2022-05-11 17:55:20,LGN,DAY,   4.87,   4.87,922,5,    5.363,    3.608,    3.968,LPGS_16.2.0,61.34566650,140.30463095,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,41°45'34.49"N,108°27'34.60"W,42°49'11.71"N,109°48'48.24"W,42°45'25.27"N,107°01'29.57"W,40°43'53.83"N,109°51'04.64"W,40°40'23.30"N,107°09'05.22"W, 41.75958,-108.45961, 42.81992,-109.81340, 42.75702,-107.02488, 40.73162,-109.85129, 40.67314,-107.15145,LC09_L2SP_036031_20220511_20230417_02_T1,LC90360312022131LGN01
LC09_L2SP_036032_20220511_20230417_02_T1,LC09_L1TP_036032_20220511_20230417_02_T1,LC90360322022131LGN01,2022/05/11,T1,2, 036, 032, 036, 032,NADIR,  -0.001,2023/04/17,2023/04/17,2022-05-11 17:55:12,2022-05-11 17:55:44,LGN,DAY,  14.43,  14.43,1047,5,    5.455,    3.737,    3.973,LPGS_16.2.0,62.24613288,137.94145203,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,40°19'58.87"N,108°55'14.41"W,41°23'29.87"N,110°15'21.60"W,41°20'29.08"N,107°31'15.49"W,39°17'49.74"N,110°16'43.18"W,39°15'01.76"N,107°37'36.16"W, 40.33302,-108.92067, 41.39163,-110.25600, 41.34141,-107.52097, 39.29715,-110.27866, 39.25049,-107.62671,LC09_L2SP_036032_20220511_20230417_02_T1,LC90360322022131LGN01
LC09_L2SP_036034_20220511_20230417_02_T1,LC09_L1TP_036034_20220511_20230417_02_T1,LC90360342022131LGN01,2022/05/11,T1,2, 036, 034, 036, 034,NADIR,   0.000,2023/04/17,2023/04/17,2022-05-11 17:56:00,2022-05-11 17:56:32,LGN,DAY,  21.44,  21.44,1165,5,    4.496,    3.135,    3.223,LPGS_16.2.0,63.91084786,132.81654200,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,37°28'28.78"N,109°47'57.80"W,38°31'34.14"N,111°05'55.18"W,38°29'55.64"N,108°28'00.88"W,36°25'30.22"N,111°05'45.38"W,36°23'58.88"N,108°32'12.37"W, 37.47466,-109.79939, 38.52615,-111.09866, 38.49879,-108.46691, 36.42506,-111.09594, 36.39969,-108.53677,LC09_L2SP_036034_20220511_20230417_02_T1,LC90360342022131LGN01
LC08_L2SP_035033_20220512_20220519_02_T1,LC08_L1TP_035033_20220512_20220519_02_T1,LC80350332022132LGN00,2022/05/12,T1,2, 035, 033, 035, 033,NADIR,   0.000,2022/05/19,2022/05/19,2022-05-12 17:49:42.336268,2022-05-12 17:50:14.106268,LGN,DAY,   8.24,   8.24,784,5,    6.043,    4.270,    4.277,LPGS_15.6.0,63.36968730,135.32366186,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'16.52"N,107°46'51.38"W,39°56'21.26"N,109°12'30.10"W,40°00'24.34"N,106°26'23.64"W,37°46'55.67"N,109°04'58.37"W,37°50'40.81"N,106°23'48.62"W, 38.90459,-107.78094, 39.93924,-109.20836, 40.00676,-106.43990, 37.78213,-109.08288, 37.84467,-106.39684,LC08_L2SP_035033_20220512_20220519_02_T1,LC80350332022132LGN00
LC08_L2SP_035034_20220512_20220519_02_T1,LC08_L1TP_035034_20220512_20220519_02_T1,LC80350342022132LGN00,2022/05/12,T1,2, 035, 034, 035, 034,NADIR,   0.000,2022/05/19,2022/05/19,2022-05-12 17:50:06.231544,2022-05-12 17:50:38.001544,LGN,DAY,   0.55,   0.55,942,5,    4.935,    3.378,    3.597,LPGS_15.6.0,64.17386474,132.65637964,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.91"N,108°12'55.69"W,38°32'06.94"N,109°28'51.28"W,38°28'20.82"N,106°52'34.07"W,36°27'04.03"N,109°31'21.22"W,36°23'34.19"N,106°59'19.93"W, 37.47442,-108.21547, 38.53526,-109.48091, 38.47245,-106.87613, 36.45112,-109.52256, 36.39283,-106.98887,LC08_L2SP_035034_20220512_20220519_02_T1,LC80350342022132LGN00
LC08_L2SP_035035_20220512_20220519_02_T1,LC08_L1TP_035035_20220512_20220519_02_T1,LC80350352022132LGN00,2022/05/12,T1,2, 035, 035, 035, 035,NADIR,   0.000,2022/05/19,2022/05/19,2022-05-12 17:50:30.118348,2022-05-12 17:51:01.888348,LGN,DAY,   0.00,   0.00,1105,5,    5.197,    3.579,    3.768,LPGS_15.6.0,64.92358618,129.84455497,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,36°02'36.20"N,108°38'14.24"W,37°06'04.93"N,109°53'05.10"W,37°02'59.14"N,107°19'43.57"W,35°00'39.53"N,109°54'49.93"W,34°57'47.38"N,107°25'27.80"W, 36.04339,-108.63729, 37.10137,-109.88475, 37.04976,-107.32877, 35.01098,-109.91387, 34.96316,-107.42439,LC08_L2SP_035035_20220512_20220519_02_T1,LC80350352022132LGN00
LC09_L2SP_034032_20220513_20230416_02_T1,LC09_L1TP_034032_20220513_20230416_02_T1,LC90340322022133LGN01,2022/05/13,T1,2, 034, 032, 034, 032,NADIR,   0.000,2023/04/16,2023/04/16,2022-05-13 17:42:49,2022-05-13 17:43:21,LGN,DAY,  17.00,  17.00,630,5,    6.330,    4.029,    4.883,LPGS_16.2.0,62.66459784,137.36464505,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'57.18"N,105°49'43.39"W,41°22'39.40"N,107°14'27.71"W,41°23'53.16"N,104°26'46.07"W,39°14'38.36"N,107°10'17.58"W,39°15'46.80"N,104°27'47.95"W, 40.33255,-105.82872, 41.37761,-107.24103, 41.39810,-104.44613, 39.24399,-107.17155, 39.26300,-104.46332,LC09_L2SP_034032_20220513_20230416_02_T1,LC90340322022133LGN01
LC09_L2SP_034033_20220513_20230416_02_T1,LC09_L1TP_034033_20220513_20230416_02_T1,LC90340332022133LGN01,2022/05/13,T1,2, 034, 033, 034, 033,NADIR,   0.001,2023/04/16,2023/04/16,2022-05-13 17:43:13,2022-05-13 17:43:45,LGN,DAY,   1.64,   1.64,666,5,    5.744,    3.777,    4.327,LPGS_16.2.0,63.50855995,134.81316113,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'16.06"N,106°16'29.17"W,39°56'40.34"N,107°39'50.54"W,39°58'30.50"N,104°55'42.82"W,37°48'30.06"N,107°35'07.44"W,37°50'12.16"N,104°55'50.45"W, 38.90446,-106.27477, 39.94454,-107.66404, 39.97514,-104.92856, 37.80835,-107.58540, 37.83671,-104.93068,LC09_L2SP_034033_20220513_20230416_02_T1,LC90340332022133LGN01
LC09_L2SP_034034_20220513_20230416_02_T1,LC09_L1TP_034034_20220513_20230416_02_T1,LC90340342022133LGN01,2022/05/13,T1,2, 034, 034, 034, 034,NADIR,   0.000,2023/04/16,2023/04/16,2022-05-13 17:43:37,2022-05-13 17:44:09,LGN,DAY,   0.52,   0.52,762,5,    5.519,    3.935,    3.870,LPGS_16.2.0,64.30265392,132.11933088,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'27.26"N,106°42'27.11"W,38°30'46.22"N,108°04'29.39"W,38°33'09.29"N,105°23'28.86"W,36°22'27.05"N,107°59'18.42"W,36°24'39.49"N,105°22'49.19"W, 37.47424,-106.70753, 38.51284,-108.07483, 38.55258,-105.39135, 36.37418,-107.98845, 36.41097,-105.38033,LC09_L2SP_034034_20220513_20230416_02_T1,LC90340342022133LGN01
LC09_L2SP_034035_20220513_20230416_02_T1,LC09_L1TP_034035_20220513_20230416_02_T1,LC90340352022133LGN01,2022/05/13,T1,2, 034, 035, 034, 035,NADIR,   0.001,2023/04/16,2023/04/16,2022-05-13 17:44:01,2022-05-13 17:44:33,LGN,DAY,   0.00,   0.00,1047,5,    4.859,    3.311,    3.556,LPGS_16.2.0,65.04129752,129.28121706,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'36.38"N,107°07'39.18"W,37°04'48.04"N,108°28'29.21"W,37°07'40.73"N,105°50'23.39"W,34°56'20.29"N,108°22'55.02"W,34°58'59.99"N,105°49'02.42"W, 36.04344,-107.12755, 37.08001,-108.47478, 37.12798,-105.83983, 34.93897,-108.38195, 34.98333,-105.81734,LC09_L2SP_034035_20220513_20230416_02_T1,LC90340352022133LGN01
LC08_L2SP_033031_20220514_20220519_02_T1,LC08_L1TP_033031_20220514_20220519_02_T1,LC80330312022134LGN00,2022/05/14,T1,2, 033, 031, 033, 031,NADIR,   0.000,2022/05/19,2022/05/19,2022-05-14 17:36:33.73519,2022-05-14 17:37:05.50519,LGN,DAY,  22.15,  22.15,508,5,    6.958,    4.510,    5.298,LPGS_15.6.0,62.03965569,139.73275532,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.96"N,103°46'47.82"W,42°49'04.19"N,105°10'16.54"W,42°47'14.28"N,102°21'02.05"W,40°42'17.24"N,105°09'56.63"W,40°40'35.15"N,102°26'09.53"W, 41.75971,-103.77995, 42.81783,-105.17126, 42.78730,-102.35057, 40.70479,-105.16573, 40.67643,-102.43598,LC08_L2SP_033031_20220514_20220519_02_T1,LC80330312022134LGN00
LC08_L2SP_033032_20220514_20220519_02_T1,LC08_L1TP_033032_20220514_20220519_02_T1,LC80330322022134LGN00,2022/05/14,T1,2, 033, 032, 033, 032,NADIR,   0.000,2022/05/19,2022/05/19,2022-05-14 17:36:57.62623,2022-05-14 17:37:29.396229,LGN,DAY,   4.56,   4.56,706,5,    6.929,    4.598,    5.184,LPGS_15.6.0,62.92722802,137.28455391,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.65"N,104°14'34.80"W,41°23'13.13"N,105°36'57.49"W,41°22'06.74"N,102°51'00.54"W,39°16'14.95"N,105°35'49.31"W,39°15'13.32"N,102°54'58.39"W, 40.33268,-104.24300, 41.38698,-105.61597, 41.36854,-102.85015, 39.27082,-105.59703, 39.25370,-102.91622,LC08_L2SP_033032_20220514_20220519_02_T1,LC80330322022134LGN00
LC08_L2SP_033033_20220514_20220519_02_T1,LC08_L1TP_033033_20220514_20220519_02_T1,LC80330332022134LGN00,2022/05/14,T1,2, 033, 033, 033, 033,NADIR,   0.000,2022/05/19,2022/05/19,2022-05-14 17:37:21.513034,2022-05-14 17:37:53.283033,LGN,DAY,   1.28,   1.28,942,5,    6.314,    4.263,    4.657,LPGS_15.6.0,63.76829059,134.70010178,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.91"N,104°41'27.60"W,39°57'15.34"N,106°02'30.98"W,39°56'49.09"N,103°20'03.37"W,37°50'06.32"N,106°00'41.11"W,37°49'41.99"N,103°22'58.94"W, 38.90442,-104.69100, 39.95426,-106.04194, 39.94697,-103.33427, 37.83509,-106.01142, 37.82833,-103.38304,LC08_L2SP_033033_20220514_20220519_02_T1,LC80330332022134LGN00
LC08_L2SP_033034_20220514_20220519_02_T1,LC08_L1TP_033034_20220514_20220519_02_T1,LC80330342022134LGN00,2022/05/14,T1,2, 033, 034, 033, 034,NADIR,   0.000,2022/05/19,2022/05/19,2022-05-14 17:37:45.404073,2022-05-14 17:38:17.174073,LGN,DAY,   0.15,   0.15,870,5,    6.116,    4.149,    4.494,LPGS_15.6.0,64.55846170,131.97159879,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.27"N,105°07'31.44"W,38°31'21.07"N,106°27'28.87"W,38°31'31.55"N,103°47'51.83"W,36°24'01.66"N,106°25'02.57"W,36°24'11.34"N,103°49'52.50"W, 37.47452,-105.12540, 38.52252,-106.45802, 38.52543,-103.79773, 36.40046,-106.41738, 36.40315,-103.83125,LC08_L2SP_033034_20220514_20220519_02_T1,LC80330342022134LGN00
LC08_L2SP_033035_20220514_20220519_02_T1,LC08_L1TP_033035_20220514_20220519_02_T1,LC80330352022134LGN00,2022/05/14,T1,2, 033, 035, 033, 035,NADIR,   0.000,2022/05/19,2022/05/19,2022-05-14 17:38:09.299349,2022-05-14 17:38:41.069349,LGN,DAY,   0.21,   0.21,948,5,    5.996,    4.292,    4.186,LPGS_15.6.0,65.29272973,129.09387007,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'34.87"N,105°32'50.68"W,37°05'21.44"N,106°51'43.70"W,37°06'05.54"N,104°14'57.73"W,34°57'42.23"N,106°48'45.79"W,34°58'23.05"N,104°16'09.48"W, 36.04302,-105.54741, 37.08929,-106.86214, 37.10154,-104.24937, 34.96173,-106.81272, 34.97307,-104.26930,LC08_L2SP_033035_20220514_20220519_02_T1,LC80330352022134LGN00
LC09_L2SP_032031_20220515_20230416_02_T1,LC09_L1TP_032031_20220515_20230416_02_T1,LC90320312022135LGN01,2022/05/15,T1,2, 032, 031, 032, 031,NADIR,   0.001,2023/04/16,2023/04/16,2022-05-15 17:30:02,2022-05-15 17:30:34,LGN,DAY,  15.01,  15.01,509,5,    7.179,    5.089,    5.064,LPGS_16.2.0,62.17927974,139.25279401,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'34.88"N,102°16'31.01"W,42°49'23.63"N,103°37'34.21"W,42°45'20.77"N,100°50'16.91"W,40°44'06.29"N,103°40'12.14"W,40°40'20.50"N,100°58'13.91"W, 41.75969,-102.27528, 42.82323,-103.62617, 42.75577,-100.83803, 40.73508,-103.67004, 40.67236,-100.97053,LC09_L2SP_032031_20220515_20230416_02_T1,LC90320312022135LGN01
LC09_L2SP_032032_20220515_20230416_02_T1,LC09_L1TP_032032_20220515_20230416_02_T1,LC90320322022135LGN01,2022/05/15,T1,2, 032, 032, 032, 032,NADIR,   0.000,2023/04/16,2023/04/16,2022-05-15 17:30:26,2022-05-15 17:30:58,LGN,DAY,   3.50,   3.50,430,5,    7.180,    4.874,    5.273,LPGS_16.2.0,63.05788923,136.78042512,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'57.58"N,102°44'11.18"W,41°23'34.69"N,104°04'09.77"W,41°20'18.38"N,101°20'17.92"W,39°18'04.64"N,104°05'51.72"W,39°15'02.23"N,101°26'58.02"W, 40.33266,-102.73644, 41.39297,-104.06938, 41.33844,-101.33831, 39.30129,-104.09770, 39.25062,-101.44945,LC09_L2SP_032032_20220515_20230416_02_T1,LC90320322022135LGN01
LC09_L2SP_032033_20220515_20230416_02_T1,LC09_L1TP_032033_20220515_20230416_02_T1,LC90320332022135LGN01,2022/05/15,T1,2, 032, 033, 032, 033,NADIR,  -0.001,2023/04/16,2023/04/16,2022-05-15 17:30:50,2022-05-15 17:31:21,LGN,DAY,   0.00,   0.00,640,5,    7.053,    4.749,    5.215,LPGS_16.2.0,63.88907847,134.17137212,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'16.56"N,103°10'57.29"W,39°57'37.98"N,104°29'47.54"W,39°55'04.73"N,101°49'07.50"W,37°51'55.66"N,104°30'40.07"W,37°49'33.35"N,101°54'38.74"W, 38.90460,-103.18258, 39.96055,-104.49654, 39.91798,-101.81875, 37.86546,-104.51113, 37.82593,-101.91076,LC09_L2SP_032033_20220515_20230416_02_T1,LC90320332022135LGN01
LC09_L2SP_032034_20220515_20230416_02_T1,LC09_L1TP_032034_20220515_20230416_02_T1,LC90320342022135LGN01,2022/05/15,T1,2, 032, 034, 032, 034,NADIR,   0.000,2023/04/16,2023/04/16,2022-05-15 17:31:14,2022-05-15 17:31:45,LGN,DAY,   0.00,   0.00,846,5,    6.278,    4.278,    4.595,LPGS_16.2.0,64.66877122,131.41749832,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'28.70"N,103°36'54.50"W,38°31'43.90"N,104°54'33.73"W,38°29'50.68"N,102°17'04.81"W,36°25'39.97"N,104°54'42.73"W,36°23'54.96"N,102°21'34.34"W, 37.47464,-103.61514, 38.52886,-104.90937, 38.49741,-102.28467, 36.42777,-104.91187, 36.39860,-102.35954,LC09_L2SP_032034_20220515_20230416_02_T1,LC90320342022135LGN01
LC09_L2SP_032035_20220515_20230416_02_T1,LC09_L1TP_032035_20220515_20230416_02_T1,LC90320352022135LGN01,2022/05/15,T1,2, 032, 035, 032, 035,NADIR,   0.000,2023/04/16,2023/04/16,2022-05-15 17:31:37,2022-05-15 17:32:09,LGN,DAY,   0.03,   0.03,996,5,    6.341,    4.490,    4.478,LPGS_16.2.0,65.39152234,128.51478871,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'36.02"N,104°02'07.37"W,37°05'33.65"N,105°18'46.15"W,37°04'17.22"N,102°44'04.24"W,34°59'28"N,105°18'16.63"W,34°58'17.22"N,102°47'37.93"W, 36.04334,-104.03538, 37.09268,-105.31282, 37.07145,-102.73451, 34.99111,-105.30462, 34.97145,-102.79387,LC09_L2SP_032035_20220515_20230416_02_T1,LC90320352022135LGN01
LC08_L2SP_031032_20220516_20220524_02_T1,LC08_L1TP_031032_20220516_20220524_02_T1,LC80310322022136LGN00,2022/05/16,T1,2, 031, 032, 031, 032,NADIR,   0.000,2022/05/24,2022/05/24,2022-05-16 17:24:36.599584,2022-05-16 17:25:08.369584,LGN,DAY,   4.88,   4.88,543,5,    7.376,    5.283,    5.148,LPGS_15.6.0,63.31307454,136.71301213,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,40°19'58.40"N,101°09'08.50"W,41°22'12.79"N,102°35'47.51"W,41°25'25.79"N,99°46'40.37"W,39°13'03"N,102°29'02.51"W,39°16'01.96"N,99°45'12.56"W, 40.33289,-101.15236, 41.37022,-102.59653, 41.42383, -99.77788, 39.21750,-102.48403, 39.26721, -99.75349,LC08_L2SP_031032_20220516_20220524_02_T1,LC80310322022136LGN00
LC08_L2SP_031033_20220516_20220524_02_T1,LC08_L1TP_031033_20220516_20220524_02_T1,LC80310332022136LGN00,2022/05/16,T1,2, 031, 033, 031, 033,NADIR,   0.000,2022/05/24,2022/05/24,2022-05-16 17:25:00.490624,2022-05-16 17:25:32.260624,LGN,DAY,  16.65,  16.65,348,5,    7.749,    5.158,    5.783,LPGS_15.6.0,64.14184184,134.07081309,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,38°54'15.70"N,101°36'01.51"W,39°56'25.62"N,103°01'20.68"W,40°00'12.38"N,100°15'38.12"W,37°46'58.26"N,102°54'08.86"W,37°50'28.28"N,100°13'22.40"W, 38.90436,-101.60042, 39.94045,-103.02241, 40.00344,-100.26059, 37.78285,-102.90246, 37.84119,-100.22289,LC08_L2SP_031033_20220516_20220524_02_T1,LC80310332022136LGN00
LC08_L2SP_031034_20220516_20220524_02_T1,LC08_L1TP_031034_20220516_20220524_02_T1,LC80310342022136LGN00,2022/05/16,T1,2, 031, 034, 031, 034,NADIR,   0.000,2022/05/24,2022/05/24,2022-05-16 17:25:24.377428,2022-05-16 17:25:56.147428,LGN,DAY,  23.82,  23.82,422,5,    7.494,    5.124,    5.469,LPGS_15.6.0,64.91779084,131.28217254,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.92"N,102°02'05.10"W,38°32'07.48"N,103°17'42.18"W,38°28'06.96"N,100°41'39.12"W,36°27'14.94"N,103°20'30.26"W,36°23'31.74"N,100°48'42.26"W, 37.47470,-102.03475, 38.53541,-103.29505, 38.46860,-100.69420, 36.45415,-103.34174, 36.39215,-100.81174,LC08_L2SP_031034_20220516_20220524_02_T1,LC80310342022136LGN00
LC09_L2SP_035035_20220520_20230416_02_T1,LC09_L1TP_035035_20220520_20230416_02_T1,LC90350352022140LGN01,2022/05/20,T1,2, 035, 035, 035, 035,NADIR,   0.000,2023/04/16,2023/04/16,2022-05-20 17:50:05,2022-05-20 17:50:37,LGN,DAY,   0.18,   0.18,1076,5,    5.284,    3.505,    3.954,LPGS_16.2.0,66.16012116,126.58910616,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,12,WGS84,WGS84,36°02'36.31"N,108°39'53.78"W,37°05'56.22"N,109°54'54.61"W,37°02'52.40"N,107°21'21.02"W,35°00'50.22"N,109°56'36.31"W,34°57'59.87"N,107°27'01.84"W, 36.04342,-108.66494, 37.09895,-109.91517, 37.04789,-107.35584, 35.01395,-109.94342, 34.96663,-107.45051,LC09_L2SP_035035_20220520_20230416_02_T1,LC90350352022140LGN01
LC08_L2SP_037031_20220526_20220603_02_T1,LC08_L1TP_037031_20220526_20220603_02_T1,LC80370312022146LGN00,2022/05/26,T1,2, 037, 031, 037, 031,NADIR,   0.000,2022/06/03,2022/06/03,2022-05-26 18:01:16.924953,2022-05-26 18:01:48.694952,LGN,DAY,  16.27,  16.27,895,5,    5.357,    3.815,    3.761,LPGS_15.6.0,64.05213495,136.56833149,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'34.60"N,109°56'20.54"W,42°49'02.89"N,111°20'11"W,42°47'27.02"N,108°30'29.30"W,40°42'06.30"N,111°19'31.87"W,40°40'37.27"N,108°35'18.89"W, 41.75961,-109.93904, 42.81747,-111.33639, 42.79084,-108.50814, 40.70175,-111.32552, 40.67702,-108.58858,LC08_L2SP_037031_20220526_20220603_02_T1,LC80370312022146LGN00
LC08_L2SP_037032_20220526_20220603_02_T1,LC08_L1TP_037032_20220526_20220603_02_T1,LC80370322022146LGN00,2022/05/26,T1,2, 037, 032, 037, 032,NADIR,   0.000,2022/06/03,2022/06/03,2022-05-26 18:01:40.815992,2022-05-26 18:02:12.585992,LGN,DAY,   9.41,   9.41,956,5,    5.180,    3.482,    3.835,LPGS_15.6.0,64.87164066,133.81711003,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'57.32"N,110°24'07.70"W,41°23'09.60"N,111°46'38.75"W,41°22'17.18"N,109°00'41.29"W,39°16'01.96"N,111°45'12.56"W,39°15'13.28"N,109°04'21.61"W, 40.33259,-110.40214, 41.38600,-111.77743, 41.37144,-109.01147, 39.26721,-111.75349, 39.25369,-109.07267,LC08_L2SP_037032_20220526_20220603_02_T1,LC80370322022146LGN00
