Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_034031_20220129_20220204_02_T1,LC08_L1TP_034031_20220129_20220204_02_T1,LC80340312022029LGN00,2022/01/29,T1,2, 034, 031, 034, 031,NADIR,   0.000,2022/02/04,2022/02/04,2022-01-29 17:42:57.33266,2022-01-29 17:43:29.10266,LGN,DAY,  18.82,  18.82,445,5,    8.537,    6.200,    5.868,LPGS_15.6.0,26.82281365,155.59272091,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.42"N,105°18'39.96"W,42°48'36.22"N,106°44'43.26"W,42°49'04.76"N,103°53'25.84"W,40°40'34.86"N,106°41'18.56"W,40°41'01.32"N,103°55'36.01"W, 41.75956,-105.31110, 42.81006,-106.74535, 42.81799,-103.89051, 40.67635,-106.68849, 40.68370,-103.92667,LC08_L2SP_034031_20220129_20220204_02_T1,LC80340312022029LGN00
LC08_L2SP_034032_20220129_20220204_02_T1,LC08_L1TP_034032_20220129_20220204_02_T1,LC80340322022029LGN00,2022/01/29,T1,2, 034, 032, 034, 032,NADIR,   0.000,2022/02/04,2022/02/04,2022-01-29 17:43:21.215228,2022-01-29 17:43:52.985228,LGN,DAY,   2.62,   2.62,495,5,    8.470,    5.680,    6.283,LPGS_15.6.0,28.00421734,154.91616538,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.33"N,105°46'22.76"W,41°22'43.36"N,107°11'01.18"W,41°23'52.12"N,104°23'19.36"W,39°14'32.32"N,107°06'57.17"W,39°15'36.11"N,104°24'27.72"W, 40.33287,-105.77299, 41.37871,-107.18366, 41.39781,-104.38871, 39.24231,-107.11588, 39.26003,-104.40770,LC08_L2SP_034032_20220129_20220204_02_T1,LC80340322022029LGN00
LC08_L2SP_034033_20220129_20220204_02_T1,LC08_L1TP_034033_20220129_20220204_02_T1,LC80340332022029LGN00,2022/01/29,T1,2, 034, 033, 034, 033,NADIR,   0.000,2022/02/04,2022/02/04,2022-01-29 17:43:45.102032,2022-01-29 17:44:16.872031,LGN,DAY,   0.89,   0.89,630,5,    8.026,    5.214,    6.102,LPGS_15.6.0,29.17946049,154.22842219,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.98"N,106°13'11.96"W,39°56'54.64"N,107°36'28.84"W,39°58'40.04"N,104°52'20.46"W,37°48'34.31"N,107°31'51.31"W,37°50'11.98"N,104°52'34.03"W, 38.90444,-106.21999, 39.94851,-107.60801, 39.97779,-104.87235, 37.80953,-107.53092, 37.83666,-104.87612,LC08_L2SP_034033_20220129_20220204_02_T1,LC80340332022029LGN00
LC08_L2SP_034034_20220129_20220204_02_T1,LC08_L1TP_034034_20220129_20220204_02_T1,LC80340342022029LGN00,2022/01/29,T1,2, 034, 034, 034, 034,NADIR,   0.000,2022/02/04,2022/02/04,2022-01-29 17:44:08.993071,2022-01-29 17:44:40.763071,LGN,DAY,   1.25,   1.25,455,5,    8.664,    5.848,    6.393,LPGS_15.6.0,30.34798546,153.52693147,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.73"N,106°39'12.74"W,38°30'51.37"N,108°01'11.46"W,38°33'09.90"N,105°20'10.54"W,36°22'22.08"N,107°56'05.68"W,36°24'30.35"N,105°19'36.44"W, 37.47437,-106.65354, 38.51427,-108.01985, 38.55275,-105.33626, 36.37280,-107.93491, 36.40843,-105.32679,LC08_L2SP_034034_20220129_20220204_02_T1,LC80340342022029LGN00
LC08_L2SP_034035_20220129_20220204_02_T1,LC08_L1TP_034035_20220129_20220204_02_T1,LC80340352022029LGN00,2022/01/29,T1,2, 034, 035, 034, 035,NADIR,   0.000,2022/02/04,2022/02/04,2022-01-29 17:44:32.875639,2022-01-29 17:45:04.645639,LGN,DAY,   2.54,   2.54,833,5,    6.545,    4.178,    5.037,LPGS_15.6.0,31.50876059,152.80982722,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.42"N,107°04'27.91"W,37°04'53.69"N,108°25'15.13"W,37°07'42.06"N,105°47'08.88"W,34°56'15.79"N,108°19'45.73"W,34°58'51.49"N,105°45'53.03"W, 36.04345,-107.07442, 37.08158,-108.42087, 37.12835,-105.78580, 34.93772,-108.32937, 34.98097,-105.76473,LC08_L2SP_034035_20220129_20220204_02_T1,LC80340352022029LGN00
LC09_L2SP_033031_20220130_20230430_02_T1,LC09_L1TP_033031_20220130_20230430_02_T1,LC90330312022030LGN01,2022/01/30,T1,2, 033, 031, 033, 031,NADIR,  -0.001,2023/04/30,2023/04/30,2022-01-30 17:36:54,2022-01-30 17:37:26,LGN,DAY,  22.79,  22.79,535,5,    6.439,    4.669,    4.434,LPGS_16.2.0,27.06852321,155.45253122,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'35.03"N,103°47'57.77"W,42°48'54.36"N,105°11'35.77"W,42°47'06.07"N,102°22'08.44"W,40°42'26.86"N,105°11'13.34"W,40°40'46.27"N,102°27'13"W, 41.75973,-103.79938, 42.81510,-105.19327, 42.78502,-102.36901, 40.70746,-105.18704, 40.67952,-102.45361,LC09_L2SP_033031_20220130_20230430_02_T1,LC90330312022030LGN01
LC09_L2SP_033032_20220130_20230430_02_T1,LC09_L1TP_033032_20220130_20230430_02_T1,LC90330322022030LGN01,2022/01/30,T1,2, 033, 032, 033, 032,NADIR,   0.000,2023/04/30,2023/04/30,2022-01-30 17:37:18,2022-01-30 17:37:50,LGN,DAY,   3.82,   3.82,401,5,    7.968,    5.282,    5.966,LPGS_16.2.0,28.24798870,154.76992500,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'58.37"N,104°15'40.18"W,41°23'03.05"N,105°38'01.97"W,41°21'58.25"N,102°52'05.38"W,39°16'24.35"N,105°36'51.98"W,39°15'24.16"N,102°56'00.64"W, 40.33288,-104.26116, 41.38418,-105.63388, 41.36618,-102.86816, 39.27343,-105.61444, 39.25671,-102.93351,LC09_L2SP_033032_20220130_20230430_02_T1,LC90330322022030LGN01
LC09_L2SP_033033_20220130_20230430_02_T1,LC09_L1TP_033033_20220130_20230430_02_T1,LC90330332022030LGN01,2022/01/30,T1,2, 033, 033, 033, 033,NADIR,   0.000,2023/04/30,2023/04/30,2022-01-30 17:37:42,2022-01-30 17:38:14,LGN,DAY,   2.82,   2.82,663,5,    7.880,    4.850,    6.210,LPGS_16.2.0,29.42099579,154.07600816,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'16.31"N,104°42'28.69"W,39°57'14.76"N,106°03'34.20"W,39°56'49.99"N,103°21'06.55"W,37°50'15.54"N,106°01'42.64"W,37°49'52.57"N,103°24'00.07"W, 38.90453,-104.70797, 39.95410,-106.05950, 39.94722,-103.35182, 37.83765,-106.02851, 37.83127,-103.40002,LC09_L2SP_033033_20220130_20230430_02_T1,LC90330332022030LGN01
LC09_L2SP_033034_20220130_20230430_02_T1,LC09_L1TP_033034_20220130_20230430_02_T1,LC90330342022030LGN01,2022/01/30,T1,2, 033, 034, 033, 034,NADIR,   0.000,2023/04/30,2023/04/30,2022-01-30 17:38:06,2022-01-30 17:38:38,LGN,DAY,   8.12,   8.12,622,5,    7.265,    4.714,    5.527,LPGS_16.2.0,30.58733831,153.36786575,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'27.44"N,105°08'29.33"W,38°31'10.60"N,106°28'30.61"W,38°31'22.44"N,103°48'53.93"W,36°24'00.94"N,106°26'02.76"W,36°24'11.95"N,103°50'52.73"W, 37.47429,-105.14148, 38.51961,-106.47517, 38.52290,-103.81498, 36.40026,-106.43410, 36.40332,-103.84798,LC09_L2SP_033034_20220130_20230430_02_T1,LC90330342022030LGN01
LC08_L2SP_032034_20220131_20220205_02_T1,LC08_L1TP_032034_20220131_20220205_02_T1,LC80320342022031LGN00,2022/01/31,T1,2, 032, 034, 032, 034,NADIR,   0.000,2022/02/05,2022/02/05,2022-01-31 17:31:47.35598,2022-01-31 17:32:19.12598,LGN,DAY,   3.00,   3.00,774,5,    6.413,    4.222,    4.828,LPGS_15.6.0,30.83040412,153.20441112,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.42"N,103°33'58.86"W,38°31'43.75"N,104°51'40.25"W,38°29'46.32"N,102°13'59.23"W,36°25'39.83"N,104°51'54.04"W,36°23'50.93"N,102°18'33.88"W, 37.47456,-103.56635, 38.52882,-104.86118, 38.49620,-102.23312, 36.42773,-104.86501, 36.39748,-102.30941,LC08_L2SP_032034_20220131_20220205_02_T1,LC80320342022031LGN00
LC08_L2SP_032035_20220131_20220205_02_T1,LC08_L1TP_032035_20220131_20220205_02_T1,LC80320352022031LGN00,2022/01/31,T1,2, 032, 035, 032, 035,NADIR,   0.000,2022/02/05,2022/02/05,2022-01-31 17:32:11.242784,2022-01-31 17:32:43.012784,LGN,DAY,   1.13,   1.13,883,5,    6.598,    4.270,    5.031,LPGS_15.6.0,31.98629335,152.47310473,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.31"N,103°59'14.28"W,37°05'43.80"N,105°15'56.05"W,37°04'23.45"N,102°41'01.86"W,34°59'28.39"N,105°15'30.96"W,34°58'13.94"N,102°44'40.60"W, 36.04342,-103.98730, 37.09550,-105.26557, 37.07318,-102.68385, 34.99122,-105.25860, 34.97054,-102.74461,LC08_L2SP_032035_20220131_20220205_02_T1,LC80320352022031LGN00
LC09_L2SP_031032_20230103_20230315_02_T1,LC09_L1TP_031032_20230103_20230315_02_T1,LC90310322023003LGN01,2023/01/03,T1,2, 031, 032, 031, 032,NADIR,  -0.001,2023/03/15,2023/03/15,2023-01-03 17:25:07,2023-01-03 17:25:39,LGN,DAY,  17.45,  17.45,213,5,    7.563,    5.210,    5.482,LPGS_16.2.0,23.92532188,158.87809067,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,14,WGS84,WGS84,40°19'58.19"N,101°10'06.31"W,41°22'10.78"N,102°36'51.95"W,41°25'25.36"N,99°47'44.99"W,39°13'10.85"N,102°30'05.44"W,39°16'11.28"N,99°46'15.24"W, 40.33283,-101.16842, 41.36966,-102.61443, 41.42371, -99.79583, 39.21968,-102.50151, 39.26980, -99.77090,LC09_L2SP_031032_20230103_20230315_02_T1,LC90310322023003LGN01
LC08_L2SP_035031_20230107_20230124_02_T1,LC08_L1TP_035031_20230107_20230124_02_T1,LC80350312023007LGN00,2023/01/07,T1,2, 035, 031, 035, 031,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-07 17:49:23,2023-01-07 17:49:55,LGN,DAY,  22.44,  22.44,248,5,    9.031,    6.165,    6.600,LPGS_16.2.0,23.01042876,158.87160291,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'33.84"N,106°52'33.42"W,42°47'54.96"N,108°21'06.37"W,42°50'48.23"N,105°27'54.22"W,40°38'45.13"N,108°14'29.76"W,40°41'25.87"N,105°26'59.06"W, 41.75940,-106.87595, 42.79860,-108.35177, 42.84673,-105.46506, 40.64587,-108.24160, 40.69052,-105.44974,LC08_L2SP_035031_20230107_20230124_02_T1,LC80350312023007LGN00
LC08_L2SP_035033_20230107_20230124_02_T1,LC08_L1TP_035033_20230107_20230124_02_T1,LC80350332023007LGN00,2023/01/07,T1,2, 035, 033, 035, 033,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-07 17:50:11,2023-01-07 17:50:43,LGN,DAY,  11.31,  11.31,545,5,    7.910,    5.390,    5.790,LPGS_16.2.0,25.46323042,157.70978284,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'14.80"N,107°47'05.93"W,39°56'11.11"N,109°12'42.12"W,40°00'14.29"N,106°26'48.77"W,37°46'55.27"N,109°05'10.57"W,37°50'40.52"N,106°24'13.18"W, 38.90411,-107.78498, 39.93642,-109.21170, 40.00397,-106.44688, 37.78202,-109.08627, 37.84459,-106.40366,LC08_L2SP_035033_20230107_20230124_02_T1,LC80350332023007LGN00
LC08_L2SP_035034_20230107_20230124_02_T1,LC08_L1TP_035034_20230107_20230124_02_T1,LC80350342023007LGN00,2023/01/07,T1,2, 035, 034, 035, 034,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-07 17:50:35,2023-01-07 17:51:07,LGN,DAY,   3.13,   3.13,641,5,    7.991,    5.064,    6.182,LPGS_16.2.0,26.68259461,157.11594845,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.66"N,108°13'06.28"W,38°32'06.94"N,109°28'51.28"W,38°28'21.25"N,106°52'46.42"W,36°27'04.03"N,109°31'21.22"W,36°23'34.58"N,106°59'31.96"W, 37.47435,-108.21841, 38.53526,-109.48091, 38.47257,-106.87956, 36.45112,-109.52256, 36.39294,-106.99221,LC08_L2SP_035034_20230107_20230124_02_T1,LC80350342023007LGN00
LC08_L2SP_035035_20230107_20230124_02_T1,LC08_L1TP_035035_20230107_20230124_02_T1,LC80350352023007LGN00,2023/01/07,T1,2, 035, 035, 035, 035,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-07 17:50:59,2023-01-07 17:51:31,LGN,DAY,   0.27,   0.27,961,5,    6.634,    4.551,    4.826,LPGS_16.2.0,27.89676376,156.51060276,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,36°02'35.70"N,108°38'21.91"W,37°06'05.08"N,109°53'17.27"W,37°02'59.53"N,107°19'55.70"W,35°00'39.64"N,109°55'01.78"W,34°57'47.70"N,107°25'39.61"W, 36.04325,-108.63942, 37.10141,-109.88813, 37.04987,-107.33214, 35.01101,-109.91716, 34.96325,-107.42767,LC08_L2SP_035035_20230107_20230124_02_T1,LC80350352023007LGN00
LC09_L2SP_034031_20230108_20230314_02_T1,LC09_L1TP_034031_20230108_20230314_02_T1,LC90340312023008LGN01,2023/01/08,T1,2, 034, 031, 034, 031,NADIR,  -0.001,2023/03/14,2023/03/14,2023-01-08 17:43:15,2023-01-08 17:43:47,LGN,DAY,  23.17,  23.17,333,5,    9.017,    5.910,    6.811,LPGS_16.2.0,23.10816122,158.72763843,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,41°45'34.52"N,105°20'34.55"W,42°48'24.66"N,106°46'41.81"W,42°48'56.16"N,103°55'24.85"W,40°40'33.13"N,106°43'13.51"W,40°41'02.40"N,103°57'31"W, 41.75959,-105.34293, 42.80685,-106.77828, 42.81560,-103.92357, 40.67587,-106.72042, 40.68400,-103.95861,LC09_L2SP_034031_20230108_20230314_02_T1,LC90340312023008LGN01
LC09_L2SP_034032_20230108_20230314_02_T1,LC09_L1TP_034032_20230108_20230314_02_T1,LC90340322023008LGN01,2023/01/08,T1,2, 034, 032, 034, 032,NADIR,   0.000,2023/03/14,2023/03/14,2023-01-08 17:43:39,2023-01-08 17:44:11,LGN,DAY,  17.34,  17.34,445,5,    8.843,    5.720,    6.744,LPGS_16.2.0,24.33465597,158.14764607,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,40°19'58.55"N,105°48'16.70"W,41°22'41.16"N,107°12'57.35"W,41°23'52.73"N,104°25'15.64"W,39°14'39.98"N,107°08'50.03"W,39°15'46.40"N,104°26'20.33"W, 40.33293,-105.80464, 41.37810,-107.21593, 41.39798,-104.42101, 39.24444,-107.14723, 39.26289,-104.43898,LC09_L2SP_034032_20230108_20230314_02_T1,LC90340322023008LGN01
LC09_L2SP_034033_20230108_20230314_02_T1,LC09_L1TP_034033_20230108_20230314_02_T1,LC90340332023008LGN01,2023/01/08,T1,2, 034, 033, 034, 033,NADIR,   0.000,2023/03/14,2023/03/14,2023-01-08 17:44:03,2023-01-08 17:44:35,LGN,DAY,   1.36,   1.36,583,5,    8.199,    5.372,    6.193,LPGS_16.2.0,25.55683283,157.56022311,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,38°54'16.42"N,106°15'05.72"W,39°56'42.36"N,107°38'22.13"W,39°58'30.43"N,104°54'14.29"W,37°48'31.93"N,107°33'41.65"W,37°50'12.08"N,104°54'24.52"W, 38.90456,-106.25159, 39.94510,-107.63948, 39.97512,-104.90397, 37.80887,-107.56157, 37.83669,-104.90681,LC09_L2SP_034033_20230108_20230314_02_T1,LC90340332023008LGN01
LC09_L2SP_034034_20230108_20230314_02_T1,LC09_L1TP_034034_20230108_20230314_02_T1,LC90340342023008LGN01,2023/01/08,T1,2, 034, 034, 034, 034,NADIR,  -0.001,2023/03/14,2023/03/14,2023-01-08 17:44:27,2023-01-08 17:44:59,LGN,DAY,   2.74,   2.74,410,5,    9.234,    6.155,    6.884,LPGS_16.2.0,26.77450054,156.96305099,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,37°28'27.62"N,106°41'06.50"W,38°30'48.17"N,108°03'15.16"W,38°33'09.54"N,105°22'02.10"W,36°22'28.85"N,107°58'06.28"W,36°24'39.74"N,105°21'24.88"W, 37.47434,-106.68514, 38.51338,-108.05421, 38.55265,-105.36725, 36.37468,-107.96841, 36.41104,-105.35691,LC09_L2SP_034034_20230108_20230314_02_T1,LC90340342023008LGN01
LC09_L2SP_034035_20230108_20230314_02_T1,LC09_L1TP_034035_20230108_20230314_02_T1,LC90340352023008LGN01,2023/01/08,T1,2, 034, 035, 034, 035,NADIR,   0.000,2023/03/14,2023/03/14,2023-01-08 17:44:51,2023-01-08 17:45:23,LGN,DAY,  22.14,  22.14,762,5,    6.939,    4.619,    5.178,LPGS_16.2.0,27.98650277,156.35453325,N/A,OLI_TIRS_L2SP,OLI_TIRS,9,UTM,13,WGS84,WGS84,36°02'35.84"N,107°06'21.67"W,37°04'40.44"N,108°27'15.98"W,37°07'31.51"N,105°49'10.34"W,34°56'22.27"N,108°21'44.21"W,34°59'00.49"N,105°47'51.43"W, 36.04329,-107.10602, 37.07790,-108.45444, 37.12542,-105.81954, 34.93952,-108.36228, 34.98347,-105.79762,LC09_L2SP_034035_20230108_20230314_02_T1,LC90340352023008LGN01
LC08_L2SP_033031_20230109_20230124_02_T1,LC08_L1TP_033031_20230109_20230124_02_T1,LC80330312023009LGN00,2023/01/09,T1,2, 033, 031, 033, 031,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-09 17:37:01,2023-01-09 17:37:33,LGN,DAY,   0.25,   0.25,206,5,    8.648,    6.713,    5.453,LPGS_16.2.0,23.21282404,158.58126909,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.27"N,103°47'06.86"W,42°49'04.15"N,105°10'42.96"W,42°47'14.60"N,102°21'15.26"W,40°42'17.21"N,105°10'22.19"W,40°40'35.44"N,102°26'22.31"W, 41.75952,-103.78524, 42.81782,-105.17860, 42.78739,-102.35424, 40.70478,-105.17283, 40.67651,-102.43953,LC08_L2SP_033031_20230109_20230124_02_T1,LC80330312023009LGN00
LC08_L2SP_033032_20230109_20230124_02_T1,LC08_L1TP_033032_20230109_20230124_02_T1,LC80330322023009LGN00,2023/01/09,T1,2, 033, 032, 033, 032,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-09 17:37:25,2023-01-09 17:37:56,LGN,DAY,   3.60,   3.60,220,5,    9.147,    6.255,    6.674,LPGS_16.2.0,24.43720278,157.99802636,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.48"N,104°14'49.70"W,41°23'13.06"N,105°37'10.42"W,41°22'07"N,102°51'13.46"W,39°16'14.88"N,105°36'01.80"W,39°15'13.54"N,102°55'10.88"W, 40.33291,-104.24714, 41.38696,-105.61956, 41.36861,-102.85374, 39.27080,-105.60050, 39.25376,-102.91969,LC08_L2SP_033032_20230109_20230124_02_T1,LC80330322023009LGN00
LC08_L2SP_033033_20230109_20230124_02_T1,LC08_L1TP_033033_20230109_20230124_02_T1,LC80330332023009LGN00,2023/01/09,T1,2, 033, 033, 033, 033,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-09 17:37:49,2023-01-09 17:38:20,LGN,DAY,  12.92,  12.92,472,5,    8.134,    5.212,    6.245,LPGS_16.2.0,25.65752196,157.40720172,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.34"N,104°41'39.34"W,39°57'15.23"N,106°02'43.62"W,39°56'49.27"N,103°20'16.01"W,37°50'06.22"N,106°00'53.39"W,37°49'42.17"N,103°23'11.22"W, 38.90426,-104.69426, 39.95423,-106.04545, 39.94702,-103.33778, 37.83506,-106.01483, 37.82838,-103.38645,LC08_L2SP_033033_20230109_20230124_02_T1,LC80330332023009LGN00
LC08_L2SP_033034_20230109_20230124_02_T1,LC08_L1TP_033034_20230109_20230124_02_T1,LC80330342023009LGN00,2023/01/09,T1,2, 033, 034, 033, 034,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-09 17:38:12,2023-01-09 17:38:44,LGN,DAY,  19.63,  19.63,604,5,    7.869,    5.321,    5.798,LPGS_16.2.0,26.87248264,156.80704630,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.99"N,105°07'39.14"W,38°31'21.07"N,106°27'28.87"W,38°31'31.66"N,103°48'04.21"W,36°24'01.66"N,106°25'02.57"W,36°24'11.48"N,103°50'04.56"W, 37.47472,-105.12754, 38.52252,-106.45802, 38.52546,-103.80117, 36.40046,-106.41738, 36.40319,-103.83460,LC08_L2SP_033034_20230109_20230124_02_T1,LC80330342023009LGN00
LC08_L2SP_033035_20230109_20230124_02_T1,LC08_L1TP_033035_20230109_20230124_02_T1,LC80330352023009LGN00,2023/01/09,T1,2, 033, 035, 033, 035,NADIR,  -0.001,2023/01/24,2023/01/24,2023-01-09 17:38:36,2023-01-09 17:39:08,LGN,DAY,  22.03,  22.03,672,5,    6.998,    4.507,    5.354,LPGS_16.2.0,28.08250441,156.19486967,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.13"N,105°32'54.85"W,37°05'21.44"N,106°51'43.70"W,37°06'05.62"N,104°15'09.86"W,34°57'51.98"N,106°48'46.01"W,34°58'32.84"N,104°16'21.22"W, 36.04337,-105.54857, 37.08929,-106.86214, 37.10156,-104.25274, 34.96444,-106.81278, 34.97579,-104.27256,LC08_L2SP_033035_20230109_20230124_02_T1,LC80330352023009LGN00
LC08_L2SP_031034_20230111_20230125_02_T1,LC08_L1TP_031034_20230111_20230125_02_T1,LC80310342023011LGN00,2023/01/11,T1,2, 031, 034, 031, 034,NADIR,  -0.001,2023/01/25,2023/01/25,2023-01-11 17:25:50,2023-01-11 17:26:21,LGN,DAY,   5.10,   5.10,425,5,    7.487,    4.777,    5.765,LPGS_16.2.0,27.09134151,156.49406049,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.09"N,102°02'08.02"W,38°32'07.48"N,103°17'42.18"W,38°28'07.39"N,100°41'51.47"W,36°27'14.94"N,103°20'30.26"W,36°23'32.14"N,100°48'54.29"W, 37.47447,-102.03556, 38.53541,-103.29505, 38.46872,-100.69763, 36.45415,-103.34174, 36.39226,-100.81508,LC08_L2SP_031034_20230111_20230125_02_T1,LC80310342023011LGN00
LC08_L2SP_031035_20230111_20230125_02_T1,LC08_L1TP_031035_20230111_20230125_02_T1,LC80310352023011LGN00,2023/01/11,T1,2, 031, 035, 031, 035,NADIR,  -0.001,2023/01/25,2023/01/25,2023-01-11 17:26:14,2023-01-11 17:26:45,LGN,DAY,   0.26,   0.26,686,5,    6.668,    4.335,    5.066,LPGS_16.2.0,28.29689656,155.87452335,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.23"N,102°27'23.62"W,37°06'07.99"N,103°42'08.78"W,37°02'48.08"N,101°08'48.66"W,35°00'52.81"N,103°44'10.57"W,34°57'47.56"N,101°14'49.42"W, 36.04312,-102.45656, 37.10222,-103.70244, 37.04669,-101.14685, 35.01467,-103.73627, 34.96321,-101.24706,LC08_L2SP_031035_20230111_20230125_02_T1,LC80310352023011LGN00
LC08_L2SP_034031_20230116_20230131_02_T1,LC08_L1TP_034031_20230116_20230131_02_T1,LC80340312023016LGN00,2023/01/16,T1,2, 034, 031, 034, 031,NADIR,  -0.001,2023/01/31,2023/01/31,2023-01-16 17:43:06,2023-01-16 17:43:37,LGN,DAY,  15.63,  15.63,357,5,    8.045,    5.872,    5.499,LPGS_16.2.0,24.15104074,157.54863987,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.52"N,105°18'52.02"W,42°48'36"N,106°44'56.47"W,42°49'04.87"N,103°53'39.01"W,40°40'34.64"N,106°41'31.34"W,40°41'01.46"N,103°55'48.79"W, 41.75959,-105.31445, 42.81000,-106.74902, 42.81802,-103.89417, 40.67629,-106.69204, 40.68374,-103.93022,LC08_L2SP_034031_20230116_20230131_02_T1,LC80340312023016LGN00
LC08_L2SP_032035_20230118_20230131_02_T1,LC08_L1TP_032035_20230118_20230131_02_T1,LC80320352023018LGN00,2023/01/18,T1,2, 032, 035, 032, 035,NADIR,  -0.001,2023/01/31,2023/01/31,2023-01-18 17:32:20,2023-01-18 17:32:51,LGN,DAY,  14.03,  14.03,645,5,    6.987,    4.880,    5.001,LPGS_16.2.0,29.27121708,154.72283118,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.56"N,103°59'21.16"W,37°05'43.80"N,105°16'08.22"W,37°04'23.45"N,102°41'01.86"W,34°59'28.36"N,105°15'42.77"W,34°58'13.94"N,102°44'40.60"W, 36.04349,-103.98921, 37.09550,-105.26895, 37.07318,-102.68385, 34.99121,-105.26188, 34.97054,-102.74461,LC08_L2SP_032035_20230118_20230131_02_T1,LC80320352023018LGN00
