damid,date,longitude,latitude,state,systemidx,watershed,neg_Longitude,neg_Latitude,geometry
SFKernRiver:130420:107n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000198,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:108,2013-04-20,-118.17454318989203,35.94591053068637,CA,00000000000000000199,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:108n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000199,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:109,2013-04-20,-118.17437820315304,35.946142403941145,CA,0000000000000000019a,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:109n,2013-04-20,-118.17773144714526,35.93966333011049,CA,0000000000000000019a,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:110,2013-04-20,-118.17399472046247,35.94606214012219,CA,0000000000000000019b,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:110n,2013-04-20,-118.17773144714526,35.93966333011049,CA,0000000000000000019b,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:111,2013-04-20,-118.17407052518038,35.945879316978996,CA,0000000000000000019c,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:111n,2013-04-20,-118.17773144714526,35.93966333011049,CA,0000000000000000019c,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:112,2013-04-20,-118.17348638294236,35.944880478343016,CA,0000000000000000019d,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:112n,2013-04-20,-118.17773144714526,35.93966333011049,CA,0000000000000000019d,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:113,2013-04-20,-118.17295129081596,35.94471549160405,CA,0000000000000000019e,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:113n,2013-04-20,-118.17773144714526,35.93966333011049,CA,0000000000000000019e,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:114,2013-04-20,-118.17233147576952,35.944189317679744,CA,0000000000000000019f,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:114n,2013-04-20,-118.17773144714526,35.93966333011049,CA,0000000000000000019f,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:115,2013-04-20,-118.1722467528495,35.943984199031284,CA,000000000000000001a0,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:115n,2013-04-20,-118.17773144714526,35.93966333011049,CA,000000000000000001a0,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:116,2013-04-20,-118.16232079390456,35.93972129842419,CA,000000000000000001a1,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:116n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a1,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:117,2013-04-20,-118.16312343209415,35.93462900502116,CA,000000000000000001a2,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:117n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a2,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:118,2013-04-20,-118.16332409164156,35.93399135357051,CA,000000000000000001a3,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:118n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a3,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:119,2013-04-20,-118.16305654557836,35.9338977124484,CA,000000000000000001a4,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:119n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a4,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:120,2013-04-20,-118.16320815501416,35.93370597110309,CA,000000000000000001a5,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:120n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a5,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:121,2013-04-20,-118.16339989635952,35.93326897919985,CA,000000000000000001a6,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:121n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a6,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:122,2013-04-20,-118.16724364146754,35.92669180514602,CA,000000000000000001a7,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:122n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a7,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:123,2013-04-20,-118.16525934149878,35.91810803561814,CA,000000000000000001a8,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:123n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a8,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:124,2013-04-20,-118.16568741519993,35.91622629497358,CA,000000000000000001a9,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:130420:124n,2013-04-20,-118.15895863171023,35.92609874470591,CA,000000000000000001a9,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:130420:125,2013-04-20,-118.16962480143007,35.91208379009493,CA,000000000000000001aa,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:125n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001aa,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:126,2013-04-20,-118.16976303356276,35.91178503032435,CA,000000000000000001ab,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:126n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001ab,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:127,2013-04-20,-118.16934387806371,35.91075051887996,CA,000000000000000001ac,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:127n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001ac,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:128,2013-04-20,-118.16931712345745,35.9104294636041,CA,000000000000000001ad,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:128n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001ad,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:129,2013-04-20,-118.17067714927872,35.91089321011366,CA,000000000000000001ae,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:129n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001ae,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:130,2013-04-20,-118.17036501220495,35.91036257708831,CA,000000000000000001af,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:130n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001af,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:131,2013-04-20,-118.16994585670592,35.90993004428612,CA,000000000000000001b0,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:131n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001b0,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:132,2013-04-20,-118.17081538141136,35.91028231326934,CA,000000000000000001b1,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:132n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001b1,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:133,2013-04-20,-118.17073957669346,35.90998355349877,CA,000000000000000001b2,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:133n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001b2,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:134,2013-04-20,-118.1724474123969,35.9097695166482,CA,000000000000000001b3,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:134n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001b3,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:135,2013-04-20,-118.17856529904223,35.90812856746052,CA,000000000000000001b4,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:135n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001b4,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:136,2013-04-20,-118.18104455922796,35.90631371333177,CA,000000000000000001b5,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:136n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001b5,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:137,2013-04-20,-118.18536988724983,35.90555120705164,CA,000000000000000001b6,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:137n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001b6,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:138,2013-04-20,-118.18809439799348,35.90226039047418,CA,000000000000000001b7,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:130420:138n,2013-04-20,-118.17620643458496,35.90229160418156,CA,000000000000000001b7,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:130420:139,2013-04-20,-118.18855368540198,35.89642342719523,CA,000000000000000001b8,SFKernRiver,-118.1965087216813,35.892142690183924,
SFKernRiver:130420:139n,2013-04-20,-118.1965087216813,35.892142690183924,CA,000000000000000001b8,SFKernRiver,-118.1965087216813,35.892142690183924,POINT (-118.1965087216813 35.892142690183924)
SFKernRiver:130420:140,2013-04-20,-118.18685030879956,35.89463978677385,CA,000000000000000001b9,SFKernRiver,-118.1965087216813,35.892142690183924,
SFKernRiver:130420:140n,2013-04-20,-118.1965087216813,35.892142690183924,CA,000000000000000001b9,SFKernRiver,-118.1965087216813,35.892142690183924,POINT (-118.1965087216813 35.892142690183924)
SFKernRiver:130420:141,2013-04-20,-118.18685922700166,35.89412253105164,CA,000000000000000001ba,SFKernRiver,-118.1965087216813,35.892142690183924,
SFKernRiver:130420:141n,2013-04-20,-118.1965087216813,35.892142690183924,CA,000000000000000001ba,SFKernRiver,-118.1965087216813,35.892142690183924,POINT (-118.1965087216813 35.892142690183924)
SFKernRiver:130420:142,2013-04-20,-118.19368165161345,35.881926889670474,CA,000000000000000001bb,SFKernRiver,-118.19830573940584,35.87381578485426,
SFKernRiver:130420:142n,2013-04-20,-118.19830573940584,35.87381578485426,CA,000000000000000001bb,SFKernRiver,-118.19830573940584,35.87381578485426,POINT (-118.19830573940584 35.87381578485426)
SFKernRiver:130420:143,2013-04-20,-118.17034717580076,35.937848475981745,CA,000000000000000001bc,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:143n,2013-04-20,-118.17773144714526,35.93966333011049,CA,000000000000000001bc,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:144,2013-04-20,-118.16984775648278,35.937745916657505,CA,000000000000000001bd,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:144n,2013-04-20,-118.17773144714526,35.93966333011049,CA,000000000000000001bd,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:145,2013-04-20,-118.16967831064272,35.937794966769104,CA,000000000000000001be,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:145n,2013-04-20,-118.17773144714526,35.93966333011049,CA,000000000000000001be,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:146,2013-04-20,-118.16935725536686,35.93784401688069,CA,000000000000000001bf,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:146n,2013-04-20,-118.17773144714526,35.93966333011049,CA,000000000000000001bf,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:147,2013-04-20,-118.16909862750578,35.937906444295436,CA,000000000000000001c0,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:147n,2013-04-20,-118.17773144714526,35.93966333011049,CA,000000000000000001c0,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:148,2013-04-20,-118.16727485517494,35.93775483485962,CA,000000000000000001c1,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:148n,2013-04-20,-118.17773144714526,35.93966333011049,CA,000000000000000001c1,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:1,2020-06-15,-118.13638220307666,36.02850645949935,CA,00000000000000000000,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:20xxxx:1n,2020-06-15,-118.143418664539,36.02922437476896,CA,00000000000000000000,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:20xxxx:2,2020-06-15,-118.13582481544496,36.02250450948142,CA,00000000000000000001,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:20xxxx:2n,2020-06-15,-118.143418664539,36.02922437476896,CA,00000000000000000001,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:20xxxx:3,2020-06-15,-118.13426858917732,36.020631687038964,CA,00000000000000000002,SFKernRiver,-118.14611196157529,36.02284786026254,
SFKernRiver:20xxxx:3n,2020-06-15,-118.14611196157529,36.02284786026254,CA,00000000000000000002,SFKernRiver,-118.14611196157529,36.02284786026254,POINT (-118.14611196157529 36.02284786026254)
SFKernRiver:20xxxx:4,2020-06-15,-118.14234848028616,36.00511401537298,CA,00000000000000000003,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:20xxxx:4n,2020-06-15,-118.1356018603923,35.999129901759254,CA,00000000000000000003,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:20xxxx:5,2020-06-15,-118.1503079756666,35.9915583481705,CA,00000000000000000004,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:20xxxx:5n,2020-06-15,-118.14682987684486,35.97990671711784,CA,00000000000000000004,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:20xxxx:6,2020-06-15,-118.15505245918742,35.9797194348736,CA,00000000000000000005,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:20xxxx:6n,2020-06-15,-118.14682987684486,35.97990671711784,CA,00000000000000000005,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:20xxxx:7,2020-06-15,-118.16232971210664,35.95447200470899,CA,00000000000000000006,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:7n,2020-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000006,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:8,2020-06-15,-118.1634667828753,35.95427134516159,CA,00000000000000000007,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:8n,2020-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000007,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:9,2020-06-15,-118.15999760225571,35.97044896378349,CA,00000000000000000008,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:20xxxx:9n,2020-06-15,-118.1462903256174,35.978560068599705,CA,00000000000000000008,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:20xxxx:10,2020-06-15,-118.15968992428304,35.96982023053495,CA,00000000000000000009,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:20xxxx:10n,2020-06-15,-118.1462903256174,35.978560068599705,CA,00000000000000000009,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:20xxxx:11,2020-06-15,-118.1350489318617,36.029977962846985,CA,0000000000000000000a,SFKernRiver,-118.13434439389522,36.03551170725432,
SFKernRiver:20xxxx:11n,2020-06-15,-118.13434439389522,36.03551170725432,CA,0000000000000000000a,SFKernRiver,-118.13434439389522,36.03551170725432,POINT (-118.13434439389522 36.03551170725432)
SFKernRiver:20xxxx:12,2020-06-15,-118.13652935341142,36.013644275688215,CA,0000000000000000000b,SFKernRiver,-118.13218618898536,36.00110974262698,
SFKernRiver:20xxxx:12n,2020-06-15,-118.13218618898536,36.00110974262698,CA,0000000000000000000b,SFKernRiver,-118.13218618898536,36.00110974262698,POINT (-118.13218618898536 36.00110974262698)
SFKernRiver:20xxxx:13,2020-06-15,-118.1365962399272,36.013292006704994,CA,0000000000000000000c,SFKernRiver,-118.13218618898536,36.00110974262698,
SFKernRiver:20xxxx:13n,2020-06-15,-118.13218618898536,36.00110974262698,CA,0000000000000000000c,SFKernRiver,-118.13218618898536,36.00110974262698,POINT (-118.13218618898536 36.00110974262698)
SFKernRiver:20xxxx:14,2020-06-15,-118.13670325835253,36.01299770603547,CA,0000000000000000000d,SFKernRiver,-118.13218618898536,36.00110974262698,
SFKernRiver:20xxxx:14n,2020-06-15,-118.13218618898536,36.00110974262698,CA,0000000000000000000d,SFKernRiver,-118.13218618898536,36.00110974262698,POINT (-118.13218618898536 36.00110974262698)
SFKernRiver:20xxxx:15,2020-06-15,-118.13835758484332,36.00793216723876,CA,0000000000000000000e,SFKernRiver,-118.13371566064669,36.00038736825632,
SFKernRiver:20xxxx:15n,2020-06-15,-118.13371566064669,36.00038736825632,CA,0000000000000000000e,SFKernRiver,-118.13371566064669,36.00038736825632,POINT (-118.13371566064669 36.00038736825632)
SFKernRiver:20xxxx:16,2020-06-15,-118.14126045962914,36.00546182525514,CA,0000000000000000000f,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:20xxxx:16n,2020-06-15,-118.1356018603923,35.999129901759254,CA,0000000000000000000f,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:20xxxx:17,2020-06-15,-118.14343204184216,36.003999240109614,CA,00000000000000000010,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:20xxxx:17n,2020-06-15,-118.1356018603923,35.999129901759254,CA,00000000000000000010,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:20xxxx:18,2020-06-15,-118.14369958790536,35.99898721052555,CA,00000000000000000011,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:20xxxx:18n,2020-06-15,-118.1356018603923,35.999129901759254,CA,00000000000000000011,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:20xxxx:19,2020-06-15,-118.14696364987648,35.99695386044517,CA,00000000000000000012,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:20xxxx:19n,2020-06-15,-118.15276048124592,36.00434259089072,CA,00000000000000000012,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:20xxxx:20,2020-06-15,-118.14870269928733,35.99646781843034,CA,00000000000000000013,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:20xxxx:20n,2020-06-15,-118.15276048124592,36.00434259089072,CA,00000000000000000013,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:20xxxx:21,2020-06-15,-118.15026784375708,35.99555370271438,CA,00000000000000000014,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:20xxxx:21n,2020-06-15,-118.15276048124592,36.00434259089072,CA,00000000000000000014,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:20xxxx:22,2020-06-15,-118.1507940176814,35.99483132834373,CA,00000000000000000015,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:20xxxx:22n,2020-06-15,-118.15276048124592,36.00434259089072,CA,00000000000000000015,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:20xxxx:23,2020-06-15,-118.15903443642816,35.96825954516624,CA,00000000000000000016,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:20xxxx:23n,2020-06-15,-118.1462903256174,35.978560068599705,CA,00000000000000000016,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:20xxxx:24,2020-06-15,-118.16066646741372,35.95556448446708,CA,00000000000000000017,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:24n,2020-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000017,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:25,2020-06-15,-118.1687998677352,35.95012884028293,CA,00000000000000000018,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:25n,2020-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000018,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:26,2020-06-15,-118.16456818083547,35.94131319750027,CA,00000000000000000019,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:26n,2020-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000019,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:27,2020-06-15,-118.16722134596228,35.92671410065128,CA,0000000000000000001a,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:20xxxx:27n,2020-06-15,-118.15895863171023,35.92609874470591,CA,0000000000000000001a,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:20xxxx:28,2020-06-15,-118.16785453831189,35.92282576453268,CA,0000000000000000001b,SFKernRiver,-118.15895863171023,35.92609874470591,
SFKernRiver:20xxxx:28n,2020-06-15,-118.15895863171023,35.92609874470591,CA,0000000000000000001b,SFKernRiver,-118.15895863171023,35.92609874470591,POINT (-118.15895863171023 35.92609874470591)
SFKernRiver:20xxxx:29,2020-06-15,-118.17436928495096,35.94615132214326,CA,0000000000000000001c,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:29n,2020-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000001c,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:30,2020-06-15,-118.17411957529195,35.94586148057479,CA,0000000000000000001d,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:30n,2020-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000001d,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:31,2020-06-15,-118.17242511689167,35.94370773476597,CA,0000000000000000001e,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:31n,2020-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000001e,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:32,2020-06-15,-118.1727372539654,35.94220947681201,CA,0000000000000000001f,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:32n,2020-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000001f,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:33,2020-06-15,-118.17230918026428,35.94192855344565,CA,00000000000000000020,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:20xxxx:33n,2020-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000020,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:20xxxx:34,2020-06-15,-118.19674505403717,35.95812400847176,CA,00000000000000000021,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:20xxxx:34n,2020-06-15,-118.20144940564852,35.955653666488146,CA,00000000000000000021,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:20xxxx:35,2020-06-15,-118.20590404760097,35.964884005668786,CA,00000000000000000022,SFKernRiver,-118.21051921719123,35.96894624672847,
SFKernRiver:20xxxx:35n,2020-06-15,-118.21051921719123,35.96894624672847,CA,00000000000000000022,SFKernRiver,-118.21051921719123,35.96894624672847,POINT (-118.21051921719123 35.96894624672847)
SFKernRiver:20xxxx:36,2020-06-15,-118.18387608839691,35.97074772355408,CA,00000000000000000023,SFKernRiver,-118.18015719811832,35.97505521517169,
SFKernRiver:20xxxx:36n,2020-06-15,-118.18015719811832,35.97505521517169,CA,00000000000000000023,SFKernRiver,-118.18015719811832,35.97505521517169,POINT (-118.18015719811832 35.97505521517169)
SFKernRiver:20xxxx:37,2020-06-15,-118.18069674934578,35.95997899450999,CA,00000000000000000024,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:20xxxx:37n,2020-06-15,-118.18464751287917,35.96373801669805,CA,00000000000000000024,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:20xxxx:38,2020-06-15,-118.17920740959394,35.96028221338163,CA,00000000000000000025,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:20xxxx:38n,2020-06-15,-118.18464751287917,35.96373801669805,CA,00000000000000000025,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:18xxxx:1,2018-06-15,-118.13638220307666,36.02850645949935,CA,000000000000000000b0,SFKernRiver,-118.143418664539,36.02922437476896,
